Time,atrium,kitchen,livingroom,toilet,bedroom,Room,bel(A),bel(K),bel(L),bel(T),bel(B)
273.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
274.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
275.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
276.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
277.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
278.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
279.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
280.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
281.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
282.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
283.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
284.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
285.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
286.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
287.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
288.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
289.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
290.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
291.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
292.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
293.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
294.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
295.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
296.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
297.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
298.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
299.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
300.0,1,1,0,0,0,kitchen,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
301.0,1,1,0,0,0,atrium,0.4969394313454617,0.4591263006832885,0.007988048722045421,0.017973109624602197,0.017973109624602197
302.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
303.0,1,1,0,0,1,bedroom,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
304.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
305.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
306.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
307.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
308.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
309.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
310.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
311.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
312.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
313.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
314.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
315.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
316.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
317.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
318.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
319.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
320.0,1,1,0,0,1,atrium,0.07321311311562963,0.06863004389871624,0.021568878876262458,0.02261048551647005,0.8139774785929217
321.0,1,1,0,1,1,atrium,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
322.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
323.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
324.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
325.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
326.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
327.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
328.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
329.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
330.0,1,1,0,1,1,toilet,0.2505199962416776,0.025656785763575454,0.013325328242394066,0.4895373917864168,0.22096049796593611
331.0,0,1,0,1,1,toilet,0.24715392375895,0.0823748766882443,0.07430429285763684,0.3859713746585555,0.21019553203661345
332.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
333.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
334.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
335.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
336.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
337.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
338.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
339.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
340.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
341.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
342.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
343.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
344.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
345.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
346.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
347.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
348.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
349.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
350.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
351.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
352.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
353.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
354.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
355.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
356.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
357.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
358.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
359.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
360.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
361.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
362.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
363.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
364.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
365.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
366.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
367.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
368.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
369.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
370.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
371.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
372.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
373.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
374.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
375.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
376.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
377.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
378.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
379.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
380.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
381.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
382.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
383.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
384.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
385.0,0,0,0,1,1,toilet,0.44842930439943307,0.04240982292909827,0.0911728896556733,0.25526752165113625,0.1627204613646592
386.0,1,0,0,1,1,toilet,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
387.0,1,0,0,1,1,atrium,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
388.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
389.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
390.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
391.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
392.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
393.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
394.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
395.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
396.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
397.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
398.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
399.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
400.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
401.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
402.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
403.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
404.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
405.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
406.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
407.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
408.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
409.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
410.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
411.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
412.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
413.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
414.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
415.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
416.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
417.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
418.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
419.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
420.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
421.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
422.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
423.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
424.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
425.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
426.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
427.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
428.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
429.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
430.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
431.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
432.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
433.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
434.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
435.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
436.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
437.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
438.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
439.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
440.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
441.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
442.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
443.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
444.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
445.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
446.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
447.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
448.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
449.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
450.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
451.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
452.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
453.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
454.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
455.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
456.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
457.0,1,0,0,1,1,bedroom,0.9539912884449261,0.008040520191845656,0.00980838786172494,0.01575751317683601,0.012402290324667305
